repository,path,name,url,html_url,git_url,score
Voxbras/voxzap_telegram,TMessagesProj/build/intermediates/manifests/full/armv7/debug/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/108163451/contents/TMessagesProj/build/intermediates/manifests/full/armv7/debug/AndroidManifest.xml?ref=c5e3befd45603981bc639f891582302ed3bbd7e9,https://github.com/Voxbras/voxzap_telegram/blob/c5e3befd45603981bc639f891582302ed3bbd7e9/TMessagesProj/build/intermediates/manifests/full/armv7/debug/AndroidManifest.xml,https://api.github.com/repositories/108163451/git/blobs/f36ffa26149136eab90d6a591ecb3b60fd18cf47,1.0
HuluChatMessenger/Hulugram,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/315274970/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=b20c63ef0a80b6ac115b808292132c6be6ca540d,https://github.com/HuluChatMessenger/Hulugram/blob/b20c63ef0a80b6ac115b808292132c6be6ca540d/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/315274970/git/blobs/bb9aace5c84abc310f855234c80f7c7ebafac501,1.0
BrainBeats/BrainBeats,mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/59092561/contents/mobile/src/main/AndroidManifest.xml?ref=646b685d9c787265101efb011ff22f6dd8bbb5a7,https://github.com/BrainBeats/BrainBeats/blob/646b685d9c787265101efb011ff22f6dd8bbb5a7/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/59092561/git/blobs/716485c1ce9e21afb29a60b092bdeea1f887ba18,1.0
qiangxu1996/vmtrace,base/templates/other/AutomotiveMediaService/root/AndroidManifest.xml.ftl,AndroidManifest.xml.ftl,https://api.github.com/repositories/255410085/contents/base/templates/other/AutomotiveMediaService/root/AndroidManifest.xml.ftl?ref=3411c5436d0d34e6e2b84cbf0e9395ac8c55c9d4,https://github.com/qiangxu1996/vmtrace/blob/3411c5436d0d34e6e2b84cbf0e9395ac8c55c9d4/base/templates/other/AutomotiveMediaService/root/AndroidManifest.xml.ftl,https://api.github.com/repositories/255410085/git/blobs/fbc18e5d87fd0cd62c69d354a73a22b7dddfa47d,1.0
Yash-K-B/YMPlayer,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/271541686/contents/app/src/main/AndroidManifest.xml?ref=17827e5dd08a7e5bda320b57433197d160624e42,https://github.com/Yash-K-B/YMPlayer/blob/17827e5dd08a7e5bda320b57433197d160624e42/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/271541686/git/blobs/a069cc241863edde359bb2fb85d1da3cf080c884,1.0
Godperfect/Lord,android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/901484683/contents/android/app/src/main/AndroidManifest.xml?ref=e5af182aca6f70782479133e183c88086c961d69,https://github.com/Godperfect/Lord/blob/e5af182aca6f70782479133e183c88086c961d69/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/901484683/git/blobs/07245718dcc9ebebb09c793c39361700085a818f,1.0
phpc0de/adt-tools-base,templates/other/AutomotiveMediaService/root/AndroidManifest.xml.ftl,AndroidManifest.xml.ftl,https://api.github.com/repositories/470884249/contents/templates/other/AutomotiveMediaService/root/AndroidManifest.xml.ftl?ref=0348317fa12e247aebed9415559c426ca159e13b,https://github.com/phpc0de/adt-tools-base/blob/0348317fa12e247aebed9415559c426ca159e13b/templates/other/AutomotiveMediaService/root/AndroidManifest.xml.ftl,https://api.github.com/repositories/470884249/git/blobs/59dce4467868987ca99d3aa1f13917fab78b6d79,1.0
MrAli-Code/Telegram2,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/90885770/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=6a1cf64f6f45ba0d0e7ff898e8a6c677ddc3ef33,https://github.com/MrAli-Code/Telegram2/blob/6a1cf64f6f45ba0d0e7ff898e8a6c677ddc3ef33/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/90885770/git/blobs/e4f468ecde7c9c511adcfea5cc06484ae82fc7dd,1.0
jayjoshi03/PracticeProject,ViMusic-master/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/728627941/contents/ViMusic-master/app/src/main/AndroidManifest.xml?ref=942becbb25de4f9f6885e5b6529f576870fe981a,https://github.com/jayjoshi03/PracticeProject/blob/942becbb25de4f9f6885e5b6529f576870fe981a/ViMusic-master/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/728627941/git/blobs/f9f905eda82d2ac77a6c23901559cb8938b9a7de,1.0
stayf/t_g_2023,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/609382743/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=01e98cd028a3a6b32343ce5c4690f365f26f020e,https://github.com/stayf/t_g_2023/blob/01e98cd028a3a6b32343ce5c4690f365f26f020e/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/609382743/git/blobs/663a816068340a60a1022c851b8adaad8bc57865,1.0
byStackDev/ViMusic-es-ES,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/681311007/contents/app/src/main/AndroidManifest.xml?ref=e81339cb6ab5d9a1b483ddef3d0ddc569a80bf71,https://github.com/byStackDev/ViMusic-es-ES/blob/e81339cb6ab5d9a1b483ddef3d0ddc569a80bf71/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/681311007/git/blobs/e0dd9d96e1ac8d5b1532461fc7fd05a539a89c3e,1.0
videolan/vlc-android,application/vlc-android/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/123426934/contents/application/vlc-android/AndroidManifest.xml?ref=200d07031fe2a7e22aae61cf316e4d9d7318923e,https://github.com/videolan/vlc-android/blob/200d07031fe2a7e22aae61cf316e4d9d7318923e/application/vlc-android/AndroidManifest.xml,https://api.github.com/repositories/123426934/git/blobs/0da22db38c2a2ba63ea98da03420c3cbea6b0683,1.0
ico2k2developer/LuckyPlayer,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/174733601/contents/app/src/main/AndroidManifest.xml?ref=440ef553e32eaa679fc53fb7635843667f1af819,https://github.com/ico2k2developer/LuckyPlayer/blob/440ef553e32eaa679fc53fb7635843667f1af819/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/174733601/git/blobs/eafb1feea4de26d1b6ef32441918539f94089ccb,1.0
ziginsider/TestMediaSession,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/138492214/contents/app/src/main/AndroidManifest.xml?ref=8afba35c1f30f54006fc3068acdd5e467fd8830d,https://github.com/ziginsider/TestMediaSession/blob/8afba35c1f30f54006fc3068acdd5e467fd8830d/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/138492214/git/blobs/a1cf95a2870c28fac23f86f73cc961a1c9ec4e7e,1.0
HoneyMakhija/3-tier-Kubernetes-CI-CD,app/build/intermediates/merged_manifest/debug/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/780243434/contents/app/build/intermediates/merged_manifest/debug/AndroidManifest.xml?ref=8c1fc8972d6fa2893c9bf2780aff3ec1b2ead2d5,https://github.com/HoneyMakhija/3-tier-Kubernetes-CI-CD/blob/8c1fc8972d6fa2893c9bf2780aff3ec1b2ead2d5/app/build/intermediates/merged_manifest/debug/AndroidManifest.xml,https://api.github.com/repositories/780243434/git/blobs/c7c8d42d9c20910d60f99253d32b0d79020681c9,1.0
eduardoRoth/media-player,android/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/877555529/contents/android/src/main/AndroidManifest.xml?ref=444b8d6c3063fcd8cb020d9c34b7d6b721fe5a10,https://github.com/eduardoRoth/media-player/blob/444b8d6c3063fcd8cb020d9c34b7d6b721fe5a10/android/src/main/AndroidManifest.xml,https://api.github.com/repositories/877555529/git/blobs/091dbd366d5c0c6deb3181a1965415fb79b4a7b7,1.0
SJSU-CS-systems-group/Signal-Android,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/409343817/contents/app/src/main/AndroidManifest.xml?ref=51b526143ffdace69e2270a5e6b9eaac3ffa864f,https://github.com/SJSU-CS-systems-group/Signal-Android/blob/51b526143ffdace69e2270a5e6b9eaac3ffa864f/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/409343817/git/blobs/1383e63659f0e38b1fc2e319eb399c4774a5c191,1.0
S734M/S734M,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/729367154/contents/app/src/main/AndroidManifest.xml?ref=a45df0852f0982bd3e9274c6a3ce3bad266174f7,https://github.com/S734M/S734M/blob/a45df0852f0982bd3e9274c6a3ce3bad266174f7/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/729367154/git/blobs/babc3d19b66fa8297f336c09e76f7795f0e1930c,1.0
ErisX25/Secure-Messaging-App,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/893893778/contents/app/src/main/AndroidManifest.xml?ref=e4ed14b114009925375b97f57bc1e547eaa68640,https://github.com/ErisX25/Secure-Messaging-App/blob/e4ed14b114009925375b97f57bc1e547eaa68640/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/893893778/git/blobs/5497057201edf53de63ba65a8e6b5a31f75c1eec,1.0
MIPS/packages-apps-Music,AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/1400789/contents/AndroidManifest.xml?ref=eb622a4d6126c74eead68002f8a12663c7656d21,https://github.com/MIPS/packages-apps-Music/blob/eb622a4d6126c74eead68002f8a12663c7656d21/AndroidManifest.xml,https://api.github.com/repositories/1400789/git/blobs/6adb4b3339c867a5874fbcd6ec1f861ea45eb259,1.0
francois76/ANTV,androidApp/src/androidMain/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/514544509/contents/androidApp/src/androidMain/AndroidManifest.xml?ref=4b9fdc5dacbcf8a0e84f89a26c861b5011a52701,https://github.com/francois76/ANTV/blob/4b9fdc5dacbcf8a0e84f89a26c861b5011a52701/androidApp/src/androidMain/AndroidManifest.xml,https://api.github.com/repositories/514544509/git/blobs/95f0f67d492dc62f95a854e7fd44851769e7b1e9,1.0
RezaZareiii/musicrecommander-android,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/683454010/contents/app/src/main/AndroidManifest.xml?ref=153677901bb652fbfb5facebe3aa4d90e5b16aaa,https://github.com/RezaZareiii/musicrecommander-android/blob/153677901bb652fbfb5facebe3aa4d90e5b16aaa/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/683454010/git/blobs/2a320309cae4a32819d97af5914ff9f47fe2da8e,1.0
ASoldo/obdtwo,shared/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/894181723/contents/shared/src/main/AndroidManifest.xml?ref=ed87d7519fb6c751cfcf6afabfe72c1722f49013,https://github.com/ASoldo/obdtwo/blob/ed87d7519fb6c751cfcf6afabfe72c1722f49013/shared/src/main/AndroidManifest.xml,https://api.github.com/repositories/894181723/git/blobs/816166aad7a6ebad1dca00c6f901536d227ee306,1.0
idkwhodatis/EZmusic,shared/build/intermediates/merged_manifest/debug/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/683511710/contents/shared/build/intermediates/merged_manifest/debug/AndroidManifest.xml?ref=ae4fcb636ca8505d33aa4f69b5a8c4561257dfb2,https://github.com/idkwhodatis/EZmusic/blob/ae4fcb636ca8505d33aa4f69b5a8c4561257dfb2/shared/build/intermediates/merged_manifest/debug/AndroidManifest.xml,https://api.github.com/repositories/683511710/git/blobs/d1adc1d51afed892989fa80e87acaa437680a9f7,1.0
LISTEN-moe/android-app,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/86269685/contents/app/src/main/AndroidManifest.xml?ref=4194aeb56bf63e3cb05c45dbf2c1af52436b9b16,https://github.com/LISTEN-moe/android-app/blob/4194aeb56bf63e3cb05c45dbf2c1af52436b9b16/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/86269685/git/blobs/7c17096538d704ca4d58ef7f8d280cd2e49c2b75,1.0
mrinalgit-dev/MrinalMusicPlayer,mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/48912483/contents/mobile/src/main/AndroidManifest.xml?ref=769c8dd50e798751d6b3b0d5b7aa70404548e108,https://github.com/mrinalgit-dev/MrinalMusicPlayer/blob/769c8dd50e798751d6b3b0d5b7aa70404548e108/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/48912483/git/blobs/febcbb64eb16ce790a7824f008bd1834a8b19abf,1.0
CAt0mIcS/Tachyon,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/406011317/contents/app/src/main/AndroidManifest.xml?ref=139522d2cd9015066514f25a1f389624bbbd2acf,https://github.com/CAt0mIcS/Tachyon/blob/139522d2cd9015066514f25a1f389624bbbd2acf/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/406011317/git/blobs/bb840834db7eb19ef7cbfeaa6a9ed99d744eef8e,1.0
sachinjegaonkar/PersonalStereo,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/220156900/contents/app/src/main/AndroidManifest.xml?ref=5ef4e3fb22feccdd3b6d0116c191c11ac811fa54,https://github.com/sachinjegaonkar/PersonalStereo/blob/5ef4e3fb22feccdd3b6d0116c191c11ac811fa54/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/220156900/git/blobs/808c2f935edf66a6bb27636e533c24029689796f,1.0
Maxime38390/TP_sonar_cloud,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/791201255/contents/app/src/main/AndroidManifest.xml?ref=60e95759a71bbdb20ca9f5ce9d1212b179db7b26,https://github.com/Maxime38390/TP_sonar_cloud/blob/60e95759a71bbdb20ca9f5ce9d1212b179db7b26/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/791201255/git/blobs/11a689bde1064c15cc29c1f94aa5ddb00d848a8b,1.0
farhati1/TP_Sonarcloud,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/791339393/contents/app/src/main/AndroidManifest.xml?ref=d7656cfb11941f9428640e2b5172177e1092b0cd,https://github.com/farhati1/TP_Sonarcloud/blob/d7656cfb11941f9428640e2b5172177e1092b0cd/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/791339393/git/blobs/b730bd104099ca3b0fd8cf1cc426315bbcfbc0e2,1.0
XilinJia/Podcini,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/753290452/contents/app/src/main/AndroidManifest.xml?ref=93ef7889709bbad91c650bd2724a86f756f3d959,https://github.com/XilinJia/Podcini/blob/93ef7889709bbad91c650bd2724a86f756f3d959/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/753290452/git/blobs/a771bec5571c9c3ad581fa91d7215040853d26bc,1.0
Ramink78/Musical,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/671106532/contents/app/src/main/AndroidManifest.xml?ref=63f183e80bd467297990ab6130ffec6c175b511d,https://github.com/Ramink78/Musical/blob/63f183e80bd467297990ab6130ffec6c175b511d/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/671106532/git/blobs/fc9d15df181c536ecd4a813828b4a5559b9fecaa,1.0
sosauce/CuteMusic,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/785416690/contents/app/src/main/AndroidManifest.xml?ref=d5ab8e66f57336ea5cc605138b8d5516fcfbb3b3,https://github.com/sosauce/CuteMusic/blob/d5ab8e66f57336ea5cc605138b8d5516fcfbb3b3/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/785416690/git/blobs/4b29fe806d0e3075cdbb3410d3bf8409b8b2120c,1.0
mattttvaughn/chronicle,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/408181151/contents/app/src/main/AndroidManifest.xml?ref=3477be6b126afe767b0ebcbdb8b5f12967a372d2,https://github.com/mattttvaughn/chronicle/blob/3477be6b126afe767b0ebcbdb8b5f12967a372d2/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/408181151/git/blobs/0a85083f5528d95906bf3bd20791880183d3959d,1.0
gokadzev/Musify,android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/435123691/contents/android/app/src/main/AndroidManifest.xml?ref=9c1bcbbb642a8a2415aacbd2a71d6342d81a15d8,https://github.com/gokadzev/Musify/blob/9c1bcbbb642a8a2415aacbd2a71d6342d81a15d8/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/435123691/git/blobs/8a9d47fe23247421ef10cbb1005a239124506bde,1.0
mediastream/.github,android/MediastreamSampleApp/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/734859320/contents/android/MediastreamSampleApp/app/src/main/AndroidManifest.xml?ref=aa8f08c91673c44781179638f21a91e7b5e5f77c,https://github.com/mediastream/.github/blob/aa8f08c91673c44781179638f21a91e7b5e5f77c/android/MediastreamSampleApp/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/734859320/git/blobs/a69871d3712ff3eecf546fa59a121ab15198415d,1.0
Arturo254/OpenTune,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/735441880/contents/app/src/main/AndroidManifest.xml?ref=3d8f9f794b61fc19eed061e4524fbdabfea8d181,https://github.com/Arturo254/OpenTune/blob/3d8f9f794b61fc19eed061e4524fbdabfea8d181/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/735441880/git/blobs/70f9f7891203dab15aac402bbb3b2306e4b67ef3,1.0
blueset/lyricova-jukebox-android,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/695953673/contents/app/src/main/AndroidManifest.xml?ref=8ad0beb9d46cb3f16ac0c93228b7b95cf5e16777,https://github.com/blueset/lyricova-jukebox-android/blob/8ad0beb9d46cb3f16ac0c93228b7b95cf5e16777/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/695953673/git/blobs/f104bc2c0c9568b9d1dbeaa316cbaf1f8454a237,1.0
lkmessenger/lkmessenger-Android,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/669276766/contents/app/src/main/AndroidManifest.xml?ref=34c40ab64e31146c85bfd0fb6b2da9388e5d242e,https://github.com/lkmessenger/lkmessenger-Android/blob/34c40ab64e31146c85bfd0fb6b2da9388e5d242e/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/669276766/git/blobs/925fbe6851364c4821eb014a166a473aaa7822f0,1.0
xdtianyu/android-5.0.0_r5,developers/demos/MusicDemo/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/26575406/contents/developers/demos/MusicDemo/src/main/AndroidManifest.xml?ref=d023f08717af9bb61c2a273a040d3986a87422e1,https://github.com/xdtianyu/android-5.0.0_r5/blob/d023f08717af9bb61c2a273a040d3986a87422e1/developers/demos/MusicDemo/src/main/AndroidManifest.xml,https://api.github.com/repositories/26575406/git/blobs/f84ee4243d89a40ff920d1df14b8cf074b813ea6,1.0
sbot50/BlackHole-mirror,android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/773071747/contents/android/app/src/main/AndroidManifest.xml?ref=7972cb9fe0bb3054086bc2a0a17344ad4630f09e,https://github.com/sbot50/BlackHole-mirror/blob/7972cb9fe0bb3054086bc2a0a17344ad4630f09e/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/773071747/git/blobs/8831e32c9027c977aed57d86519b542b41629bb3,1.0
robinhoodco/plus-messanger-mtproto-proxy,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/141889387/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=5a269731ecf9f8a6885c8f03642ada1d3b12dc2d,https://github.com/robinhoodco/plus-messanger-mtproto-proxy/blob/5a269731ecf9f8a6885c8f03642ada1d3b12dc2d/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/141889387/git/blobs/1324899050beac6b15d54c458cdb3989ee388433,1.0
xiaowei20152012/xiaowei,android-UniversalMusicPlayer-master/mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/20484005/contents/android-UniversalMusicPlayer-master/mobile/src/main/AndroidManifest.xml?ref=294997f7341c49f1510d546e8e750a00f5573281,https://github.com/xiaowei20152012/xiaowei/blob/294997f7341c49f1510d546e8e750a00f5573281/android-UniversalMusicPlayer-master/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/20484005/git/blobs/1337b5acd1c332b4cec83a880c121cb2325c269d,1.0
LinguaPlayer/android_lingua_player,vlc-android/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/90889811/contents/vlc-android/AndroidManifest.xml?ref=6507f3b220b42cbf75355b4d21c0f92a1def4265,https://github.com/LinguaPlayer/android_lingua_player/blob/6507f3b220b42cbf75355b4d21c0f92a1def4265/vlc-android/AndroidManifest.xml,https://api.github.com/repositories/90889811/git/blobs/75eab9bcdcb87396dbb85fcb48498c04ad6f7d34,1.0
FreeMobileOS/TelegramChat,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/197761711/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=9f48ec7ea2dbdf0caef16ed0fc6b6cd1e3f3f368,https://github.com/FreeMobileOS/TelegramChat/blob/9f48ec7ea2dbdf0caef16ed0fc6b6cd1e3f3f368/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/197761711/git/blobs/f36e36692dac3b4e385a32816eecf6a3a73955b6,1.0
smitzey/AndroidAutoTourGuide,apps/7muziKar0/mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/57321046/contents/apps/7muziKar0/mobile/src/main/AndroidManifest.xml?ref=a0a86730b1d54c0fef2315d6856cc6ce370b55e7,https://github.com/smitzey/AndroidAutoTourGuide/blob/a0a86730b1d54c0fef2315d6856cc6ce370b55e7/apps/7muziKar0/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/57321046/git/blobs/40242bf35c8a7235087ae55ec19faa90f35bf97a,1.0
alvAro365/GoogleAutomative-Boilerplate,shared/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/285520391/contents/shared/src/main/AndroidManifest.xml?ref=45d989a68419912ff89d9c642bb9a8597e5182b2,https://github.com/alvAro365/GoogleAutomative-Boilerplate/blob/45d989a68419912ff89d9c642bb9a8597e5182b2/shared/src/main/AndroidManifest.xml,https://api.github.com/repositories/285520391/git/blobs/90e542e60460fd3b993c01f77bf05676f0f8e1ef,1.0
joven-health-mike/AndroidAutoMusicPlayer,shared/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/848526337/contents/shared/src/main/AndroidManifest.xml?ref=f15d66a84f6e3ae0ae2216ad39bcc5c0ccaf4303,https://github.com/joven-health-mike/AndroidAutoMusicPlayer/blob/f15d66a84f6e3ae0ae2216ad39bcc5c0ccaf4303/shared/src/main/AndroidManifest.xml,https://api.github.com/repositories/848526337/git/blobs/af7410c0223421798d1058a6c62c221d4076cd09,1.0
PreviousAlone/Nnngram,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/488996025/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=eba0c63c004b84bccfd951ae60adbc8f46073e1a,https://github.com/PreviousAlone/Nnngram/blob/eba0c63c004b84bccfd951ae60adbc8f46073e1a/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/488996025/git/blobs/5d1ff58723d4e7a7ff98811b5d7cf0f6ba149e94,1.0
evowizz/Telegram,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/334512568/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=3480f19272fbe7679172dc51473e19fcf184501c,https://github.com/evowizz/Telegram/blob/3480f19272fbe7679172dc51473e19fcf184501c/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/334512568/git/blobs/ba8f1e605d617fb936acb89f98981c87485f92b8,1.0
JetBrains/android,android/testData/projects/appWithWearAndTvAndAutomotiveModules/automotiveApp/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/60701247/contents/android/testData/projects/appWithWearAndTvAndAutomotiveModules/automotiveApp/src/main/AndroidManifest.xml?ref=5f1ba2f6f447b4308c01638b0a3cbe35ea20edcd,https://github.com/JetBrains/android/blob/5f1ba2f6f447b4308c01638b0a3cbe35ea20edcd/android/testData/projects/appWithWearAndTvAndAutomotiveModules/automotiveApp/src/main/AndroidManifest.xml,https://api.github.com/repositories/60701247/git/blobs/43b88f32bc18ba6cad58b79612e3f736e5901240,1.0
lineage-next/android_packages_apps_Twelve,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/857499508/contents/app/src/main/AndroidManifest.xml?ref=6298914a5574df3124aaf2f0666595a15ef525af,https://github.com/lineage-next/android_packages_apps_Twelve/blob/6298914a5574df3124aaf2f0666595a15ef525af/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/857499508/git/blobs/3ee0abf0edbc855b29f01a453b5a9cb4d11a47e1,1.0
dasbrid/android-UniversalMusicPlayer,mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/95112101/contents/mobile/src/main/AndroidManifest.xml?ref=7e629dc2c24ce9e98f8f8c27e452699940c63750,https://github.com/dasbrid/android-UniversalMusicPlayer/blob/7e629dc2c24ce9e98f8f8c27e452699940c63750/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/95112101/git/blobs/51acea79454ad363c981f7356b046dd31a773690,1.0
ChernyshovYuriy/MediaLibraryServiceApp,shared/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/678599883/contents/shared/src/main/AndroidManifest.xml?ref=4e731930a77c8d5c1f75ffeb7e46aa4869225733,https://github.com/ChernyshovYuriy/MediaLibraryServiceApp/blob/4e731930a77c8d5c1f75ffeb7e46aa4869225733/shared/src/main/AndroidManifest.xml,https://api.github.com/repositories/678599883/git/blobs/d185762ed6a17376316d7f4e2550c2613e545d0d,1.0
furhadjidda/AndroidAutomotiveApps,TestApp1/mediaservice/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/381371335/contents/TestApp1/mediaservice/src/main/AndroidManifest.xml?ref=397bfb17f07c912fd9d65b8c60bc2ca4c8b162e4,https://github.com/furhadjidda/AndroidAutomotiveApps/blob/397bfb17f07c912fd9d65b8c60bc2ca4c8b162e4/TestApp1/mediaservice/src/main/AndroidManifest.xml,https://api.github.com/repositories/381371335/git/blobs/e81623e4fad7e0b88b56527c1ceefcaf6a2f313a,1.0
leventarican/cookbook-android,helloworld/shared/build/intermediates/library_manifest/debug/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/236093287/contents/helloworld/shared/build/intermediates/library_manifest/debug/AndroidManifest.xml?ref=d6a9526c59d54c8ba9e0874ff6183b1d13524ff9,https://github.com/leventarican/cookbook-android/blob/d6a9526c59d54c8ba9e0874ff6183b1d13524ff9/helloworld/shared/build/intermediates/library_manifest/debug/AndroidManifest.xml,https://api.github.com/repositories/236093287/git/blobs/6acc8575e5fb5ae66779a4d64e6327990d8acbc3,1.0
